mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2
REGA,NONE,False,4096,0,0.0,Mix35,0.21642671429878088,2.0575399682274687,3.008840273519224,0,0,0,0,0,0,0,34702040.592125,100000001,100000002,100000001
REGA,NONE,False,2048,0,0.0,Mix35,0.21642671429878088,2.0575399682274687,3.008840273519224,0,0,0,0,0,0,0,34702040.592125,100000001,100000002,100000001
REGA,NONE,False,1024,0,0.0,Mix35,0.21642671429878088,2.0575399682274687,3.008840273519224,0,0,0,0,0,0,0,34702040.592125,100000001,100000002,100000001
REGA,NONE,False,512,0,0.0,Mix35,0.21642671429878088,2.0575399682274687,3.008840273519224,0,0,0,0,0,0,0,34702040.592125,100000001,100000002,100000001
REGA,NONE,False,256,0,0.0,Mix35,0.24575734598190677,2.13474424270163,3.006887968406989,0,0,0,0,0,0,0,28983021.702687502,100000001,100000002,100000001
REGA,NONE,False,128,0,0.0,Mix35,0.21773110715413374,1.9941928308250676,3.01701066018468,0,0,0,0,0,0,0,30656791.178875003,100000001,100000002,100000001
REGA,NONE,False,64,0,0.0,Mix35,0.14932448968807865,1.8274736609881457,2.961979352160622,0,0,0,0,0,0,0,41647377.766875006,100000001,100000002,100000001
RFM,NONE,False,4096,0,0.0,Mix35,0.1923260014469608,2.0461241805017054,2.973960035925437,0,28030,0,0,0,0,0,38390125.953125,100000001,100000002,100000001
RFM,NONE,False,2048,0,0.0,Mix35,0.1923260014469608,2.0461241805017054,2.973960035925437,0,28030,0,0,0,0,0,38390125.953125,100000001,100000002,100000001
RFM,NONE,False,1024,0,0.0,Mix35,0.1923260014469608,2.0461241805017054,2.973960035925437,0,28030,0,0,0,0,0,38390125.953125,100000001,100000002,100000001
RFM,NONE,False,512,0,0.0,Mix35,0.18655423707043944,2.0199119686023272,2.996704643804348,0,38117,0,0,0,0,0,39368025.131625004,100000001,100000002,100000001
RFM,NONE,False,256,0,0.0,Mix35,0.15388033220639843,1.8918969713794966,2.9821043027947565,0,96320,0,0,0,0,0,46532468.343562506,100000001,100000002,100000001
RFM,NONE,False,128,0,0.0,Mix35,0.1106271347330781,1.7536330453482132,2.8439424424733017,0,241580,0,0,0,0,0,62153568.6870625,100000001,100000002,100000001
RFM,NONE,False,64,0,0.0,Mix35,0.068232145281236,1.4106457169982651,2.6833626472810534,0,659252,0,0,0,0,0,95292146.771,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix35,0.21391571924393835,2.054491692981452,3.0036214362933102,6984,0,0,0,0,0,0,35073352.9465,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix35,0.21249353472490048,2.038061864347624,3.0007058260173376,14184,0,0,0,0,0,0,35311230.401125,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix35,0.21351144432219207,2.0173621445188585,3.0063474817556046,27936,0,0,0,0,0,0,35028516.75462501,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,512,0,0.0,Mix35,0.20975517837286534,1.914330532591247,2.9817883698983576,56304,0,0,0,0,0,0,35530327.937562495,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,256,0,0.0,Mix35,0.20161917169586868,1.9853363063346858,2.977876107907628,114132,0,0,0,0,0,0,36660500.2050625,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,128,0,0.0,Mix35,0.18882863876923336,1.9768274316271746,2.951965674071171,234006,0,0,0,0,0,0,38599405.094437495,100000001,100000002,100000001
TWiCe-Ideal,NONE,False,64,0,0.0,Mix35,0.16696538861458451,1.8210535566741357,2.8977645774943377,486463,0,0,0,0,0,0,42482710.4163125,100000001,100000002,100000001
BlockHammer,NONE,False,4096,0,0.0,Mix35,0.47615591883490094,2.4943818290872555,3.0695505195828114,0,0,0,0,0,0,0,11274290.959812503,100000001,100000002,100000001
BlockHammer,NONE,False,2048,0,0.0,Mix35,0.4792617477033813,2.5558998807008195,3.0869330342054093,0,0,0,0,0,0,0,11161397.5710625,100000001,100000002,100000001
BlockHammer,NONE,False,1024,0,0.0,Mix35,0.48604961550681014,2.5910589294884785,3.096089521322273,0,0,0,0,0,0,0,11003128.7566875,100000001,100000002,100000001
BlockHammer,NONE,False,512,0,0.0,Mix35,0.39544163908438196,2.6347472836085393,3.071116524056301,0,0,0,0,0,0,0,12969531.5155,100000001,100000002,100000001
BlockHammer,NONE,False,256,0,0.0,Mix35,0.015799187,1.2729381314528814,2.945880551379279,0,0,0,0,0,0,0,131193018.77650002,47397561,100000002,100000001
BlockHammer,NONE,False,128,0,0.0,Mix35,0.014363918333333333,0.03106677,1.4862115020136308,0,0,0,0,0,0,0,131104451.81931251,43091755,93200310,100000001
BlockHammer,NONE,False,64,0,0.0,Mix35,0.000848264,0.040129817968091445,0.41731235737828687,0,0,0,0,0,0,0,130274834.76868752,2544792,100000002,100000001
AQUA,MEAN,False,4096,32,0.65,Mix29,0.16360535072537596,0.1635842749238651,0.15827024690650243,0,0,0,0,0,1799,487,51023593.05775,100000001,100000001,100000002
AQUA,MEAN,False,2048,32,0.65,Mix29,0.15194082584371935,0.152178306431141,0.14707459740944015,0,0,0,0,0,4104,1433,54352673.20712501,100000001,100000001,100000002
AQUA,MEAN,False,1024,32,0.65,Mix29,0.11031201930848616,0.11006624638487696,0.10663494598350294,0,0,0,0,0,18003,7722,73052349.53743751,100000001,100000002,100000000
AQUA,MEAN,False,512,32,0.65,Mix29,0.080884811661004,0.08063490542794573,0.07852551339777429,0,0,0,0,0,39670,19830,97272642.83362502,100000001,100000002,100000002
AQUA,MEAN,False,256,32,0.65,Mix29,0.043585236472894535,0.0434455225341657,0.04254704181235864,0,0,0,0,0,108591,60245,176043821.65131253,100000001,100000001,100000000
AQUA,MEAN,False,128,32,0.65,Mix29,0.019866476,0.019725606333333333,0.017923872,0,0,0,0,0,178158,92423,240655362.49950004,59599428,59176819,53771616
AQUA,MEAN,False,64,32,0.65,Mix29,0.010842214,0.010700749,0.009743954666666667,0,0,0,0,0,201619,91332,282510047.7634375,32526642,32102247,29231864
Graphene,MEAN,False,4096,32,0.65,Mix29,0.16897710382064174,0.16932566227367105,0.16368505714333734,2088,0,0,0,0,0,0,47969357.579812504,100000001,100000002,100000000
Graphene,MEAN,False,2048,32,0.65,Mix29,0.16952669844923793,0.16938619244875075,0.163943682113351,4177,0,0,0,0,0,0,47875962.61400001,100000001,100000001,100000002
Graphene,MEAN,False,1024,32,0.65,Mix29,0.15992718969319297,0.15952714305230153,0.15444495022419955,20858,0,0,0,0,0,0,50818083.169750005,100000001,100000002,100000000
Graphene,MEAN,False,512,32,0.65,Mix29,0.15650441611949645,0.15658213374263694,0.1514758141642483,47752,0,0,0,0,0,0,51696838.622062504,100000001,100000003,100000000
Graphene,MEAN,False,256,32,0.65,Mix29,0.1473955071179073,0.14714057128049587,0.14342186583921965,142529,0,0,0,0,0,0,54191748.278125,100000001,100000002,100000000
Graphene,MEAN,False,128,32,0.65,Mix29,0.13922192633494798,0.13877339091918311,0.13672646844948347,341697,0,0,0,0,0,0,55761563.57906251,100000001,100000001,100000000
Graphene,MEAN,False,64,32,0.65,Mix29,0.12616225302789846,0.12557775152058645,0.12547718282503856,720477,0,0,0,0,0,0,58897488.530625,100000001,100000001,100000000
Hydra,MEAN,False,4096,32,0.65,Mix29,0.16901985686837517,0.16924223356925558,0.16366186727318272,2209,0,0,0,0,0,0,47971211.92462501,100000001,100000002,100000001
Hydra,MEAN,False,2048,32,0.65,Mix29,0.15733310775122347,0.1572586581041467,0.1520186215271247,6818,0,0,0,0,0,0,51677725.49968751,100000001,100000001,100000000
Hydra,MEAN,False,1024,32,0.65,Mix29,0.14322669267552565,0.14294681155324596,0.1382134411457514,26590,0,0,0,0,0,0,56679182.27175,100000003,100000001,100000000
Hydra,MEAN,False,512,32,0.65,Mix29,0.13614824359613303,0.13562324596850725,0.13116099010252086,74682,0,0,0,0,0,0,59298244.4866875,100000002,100000003,100000000
Hydra,MEAN,False,256,32,0.65,Mix29,0.1223703949981826,0.12167789929265208,0.11423032664449438,190610,0,0,0,0,0,0,66486513.82275,100000001,100000003,100000001
Hydra,MEAN,False,128,32,0.65,Mix29,0.10328197738671102,0.10248192863920616,0.09825134679777585,457581,0,0,0,0,0,0,74845934.08281252,100000002,100000001,100000000
Hydra,MEAN,False,64,32,0.65,Mix29,0.09371297374124762,0.09369298088256675,0.09310239681271769,890415,0,0,0,0,0,0,76233577.14425,100000002,100000001,100000001
PARA,MEAN,False,4096,32,0.65,Mix29,0.13618444895481882,0.1356218745973217,0.13269527341890944,226484,0,0,0,0,0,0,58305359.610625006,100000002,100000001,100000000
PARA,MEAN,False,2048,32,0.65,Mix29,0.13020842194965795,0.12988513273297983,0.1281390744836023,440029,0,0,0,0,0,0,59283407.697187506,100000001,100000001,100000000
PARA,MEAN,False,1024,32,0.65,Mix29,0.1167623300018465,0.11593876588063808,0.11640902148962921,865542,0,0,0,0,0,0,63442480.212625004,100000003,100000003,100000000
PARA,MEAN,False,512,32,0.65,Mix29,0.09502521916026734,0.09466599603761089,0.09681443681052729,1725326,0,0,0,0,0,0,73781180.23362501,100000003,100000001,100000002
PARA,MEAN,False,256,32,0.65,Mix29,0.07277355939659201,0.07309835328439199,0.07470726081833114,3261686,0,0,0,0,0,0,89831661.70425001,100000001,100000001,100000002
PARA,MEAN,False,128,32,0.65,Mix29,0.048895247165855756,0.04878259484411023,0.04917258055159777,6222978,0,0,0,0,0,0,124915446.74831249,100000002,100000001,100000002
PARA,MEAN,False,64,32,0.65,Mix29,0.03165974,0.031606374,0.03006943566666667,10418790,0,0,0,0,0,0,172484840.9714375,94979220,94819122,90208307
REGA,MEAN,False,4096,32,0.65,Mix29,0.14540857918577008,0.14478516935540467,0.13978291738525161,0,0,0,0,0,0,0,56421001.74575,100000001,100000002,100000002
REGA,MEAN,False,2048,32,0.65,Mix29,0.14538959358011908,0.14486007592391736,0.13965161714366156,0,0,0,0,0,0,0,56472809.89025,100000002,100000001,100000000
REGA,MEAN,False,1024,32,0.65,Mix29,0.14543313492084844,0.1448745532776896,0.13972601148763553,0,0,0,0,0,0,0,56444487.42812501,100000001,100000001,100000000
REGA,MEAN,False,512,32,0.65,Mix29,0.14533224625784188,0.14496981926307106,0.13974861225854815,0,0,0,0,0,0,0,56431287.309,100000002,100000002,100000000
REGA,MEAN,False,256,32,0.65,Mix29,0.14499271251417245,0.1450587308549752,0.13802257457434086,0,0,0,0,0,0,0,59361668.955312505,100000002,100000003,100000002
REGA,MEAN,False,128,32,0.65,Mix29,0.12288318944832134,0.12331392123568834,0.1050704316260234,0,0,0,0,0,0,0,77771011.8665,100000000,100000002,100000000
REGA,MEAN,False,64,32,0.65,Mix29,0.07809580929988191,0.07965310109424768,0.07783249181426928,0,0,0,0,0,0,0,98542122.6145,100000001,100000001,100000000
RFM,MEAN,False,4096,32,0.65,Mix29,0.1489314045346663,0.14859766129751423,0.17961564529433394,0,61595,0,0,0,0,0,52578559.2108125,100000002,100000001,100000000
RFM,MEAN,False,2048,32,0.65,Mix29,0.1489314045346663,0.14859766129751423,0.17961564529433394,0,61595,0,0,0,0,0,52578559.2108125,100000002,100000001,100000000
RFM,MEAN,False,1024,32,0.65,Mix29,0.1489314045346663,0.14859766129751423,0.17961564529433394,0,61595,0,0,0,0,0,52578559.2108125,100000002,100000001,100000000
RFM,MEAN,False,512,32,0.65,Mix29,0.1467356466036366,0.1468538034847623,0.17706875450654366,0,84253,0,0,0,0,0,53229468.0736875,100000002,100000001,100000000
RFM,MEAN,False,256,32,0.65,Mix29,0.13555914081761533,0.13551701845569086,0.16128427676149,0,201700,0,0,0,0,0,57572478.34918751,100000002,100000003,100000000
RFM,MEAN,False,128,32,0.65,Mix29,0.10736318510836564,0.10729104991524854,0.1310681080376799,0,481005,0,0,0,0,0,72009605.9364375,100000001,100000001,100000000
RFM,MEAN,False,64,32,0.65,Mix29,0.07529565988818249,0.07950362716445697,0.0823654915164948,0,1246470,0,0,0,0,0,101502235.26099999,100000001,100000003,100000000
TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix29,0.16896928484849918,0.16921820071825477,0.16367375350668562,2160,0,0,0,0,0,0,47969147.6799375,100000002,100000001,100000000
TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix29,0.16946440390995657,0.16935628808536032,0.16398225420776988,4320,0,0,0,0,0,0,47862390.9410625,100000001,100000001,100000000
TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix29,0.16957204826205619,0.16947034993137391,0.16400684143386576,8642,0,0,0,0,0,0,47838953.03625001,100000001,100000001,100000000
TWiCe-Ideal,MEAN,False,512,32,0.65,Mix29,0.15823822355113354,0.1582771807328801,0.15313383977532227,44564,0,0,0,0,0,0,51134030.8878125,100000001,100000003,100000000
TWiCe-Ideal,MEAN,False,256,32,0.65,Mix29,0.15306048086576102,0.1529211398794869,0.1486326500712209,114207,0,0,0,0,0,0,52320850.00931251,100000001,100000001,100000000
TWiCe-Ideal,MEAN,False,128,32,0.65,Mix29,0.13984685919109094,0.1393826084496237,0.13725265763762137,340945,0,0,0,0,0,0,55533479.3631875,100000003,100000001,100000000
TWiCe-Ideal,MEAN,False,64,32,0.65,Mix29,0.12629416565295604,0.12571215826949372,0.1255475205839868,721159,0,0,0,0,0,0,58843972.8276875,100000002,100000001,100000000
Dummy,NONE,False,0,0,0.0,Mix29,0.08714671994607918,0.08438674387623844,0.07622655397164213,0,0,0,0,0,0,0,104648740.6015,100000001,100000001,100000000
AQUA,NONE,False,4096,0,0.0,Mix29,0.07408386359802743,0.07206539156489417,0.06463689393600991,0,0,0,0,0,11019,8736,118765704.84006253,100000001,100000001,100000000
AQUA,NONE,False,2048,0,0.0,Mix29,0.06641764535809429,0.06462535453178328,0.05801905938632958,0,0,0,0,0,21682,17861,131696302.14825001,100000003,100000001,100000000
AQUA,NONE,False,1024,0,0.0,Mix29,0.05537421126047145,0.05363961144214669,0.04832779505420469,0,0,0,0,0,41569,35770,155547217.00050002,100000001,100000001,100000000
AQUA,NONE,False,512,0,0.0,Mix29,0.04048436408301834,0.03919675713099425,0.0354883226286564,0,0,0,0,0,82593,74707,207466611.50925002,100000003,100000002,100000000
AQUA,NONE,False,256,0,0.0,Mix29,0.025388092,0.024676825,0.021549448,0,0,0,0,0,122093,104141,221408910.37800002,76164276,74030475,64648344
AQUA,NONE,False,128,0,0.0,Mix29,0.012524336,0.012263695,0.010636737333333333,0,0,0,0,0,159109,114556,241163348.205,37573008,36791085,31910212
AQUA,NONE,False,64,0,0.0,Mix29,0.006630047666666666,0.006502996666666667,0.005650366666666667,0,0,0,0,0,176493,119384,281530509.036,19890143,19508990,16951100
Graphene,NONE,False,4096,0,0.0,Mix29,0.08675449617074467,0.08438582519022997,0.07610306193943689,15624,0,0,0,0,0,0,104726329.204875,100000002,100000001,100000002
Graphene,NONE,False,2048,0,0.0,Mix29,0.08670230545786728,0.08406483857316453,0.07591863824137311,31752,0,0,0,0,0,0,104886874.06337501,100000002,100000002,100000000
Graphene,NONE,False,1024,0,0.0,Mix29,0.08604971847875427,0.0838942239621019,0.07582976675109998,63298,0,0,0,0,0,0,104815921.89806251,100000001,100000001,100000002
Graphene,NONE,False,512,0,0.0,Mix29,0.0850794569062954,0.08300881934995193,0.07499255728880817,143958,0,0,0,0,0,0,105516800.28050001,100000003,100000001,100000002
Graphene,NONE,False,256,0,0.0,Mix29,0.0831337039543592,0.0811536032960724,0.07343737912322142,322039,0,0,0,0,0,0,106747448.10043752,100000000,100000001,100000000
Graphene,NONE,False,128,0,0.0,Mix29,0.07911651638586213,0.07714191107667322,0.07028500779406968,723446,0,0,0,0,0,0,109274076.18837501,100000002,100000001,100000000
Graphene,NONE,False,64,0,0.0,Mix29,0.07262711941760815,0.07049397034418828,0.06517348019035255,1457559,0,0,0,0,0,0,113918537.60500002,100000003,100000002,100000000
Hydra,NONE,False,4096,0,0.0,Mix29,0.08654241430486663,0.08446499704168108,0.07598731927263369,16011,0,0,0,0,0,0,104882848.21531251,100000003,100000001,100000000
Hydra,NONE,False,2048,0,0.0,Mix29,0.08644864045431762,0.0844486724141025,0.07610911662564158,31892,0,0,0,0,0,0,104605194.82493751,100000001,100000001,100000001
Hydra,NONE,False,1024,0,0.0,Mix29,0.08586401122806558,0.08377028563101231,0.07560358174297098,65825,0,0,0,0,0,0,104980489.45025,100000002,100000001,100000000
Hydra,NONE,False,512,0,0.0,Mix29,0.08434881503352828,0.08255828585408426,0.07450599659501933,152102,0,0,0,0,0,0,105758023.996875,100000001,100000001,100000000
Hydra,NONE,False,256,0,0.0,Mix29,0.08184697911200618,0.07986703091633376,0.0731025032510657,332616,0,0,0,0,0,0,105774277.34687501,100000001,100000002,100000000
Hydra,NONE,False,128,0,0.0,Mix29,0.07575620614278715,0.07455562795901033,0.06953181938411815,693323,0,0,0,0,0,0,107582011.96506251,100000002,100000001,100000000
Hydra,NONE,False,64,0,0.0,Mix29,0.07000344881080668,0.06877258493385957,0.06645342038738493,1326511,0,0,0,0,0,0,108567824.53262502,100000003,100000001,100000000
PARA,NONE,False,4096,0,0.0,Mix29,0.08707451395100403,0.08507403542336472,0.07863434354335129,398774,0,0,0,0,0,0,99352522.64900002,100000001,100000001,100000002
PARA,NONE,False,2048,0,0.0,Mix29,0.08492639855441411,0.08361805349946894,0.0788207389239823,741164,0,0,0,0,0,0,97121629.36381252,100000001,100000001,100000002
PARA,NONE,False,1024,0,0.0,Mix29,0.07878778734629621,0.07815750133189367,0.07547649109814998,1360105,0,0,0,0,0,0,97738707.83656251,100000001,100000003,100000002
PARA,NONE,False,512,0,0.0,Mix29,0.0657813022878083,0.0656126385257151,0.0648587768204022,2535426,0,0,0,0,0,0,107455784.222875,100000003,100000001,100000000
PARA,NONE,False,256,0,0.0,Mix29,0.04802032684259764,0.047432102955911916,0.04788999171832643,4972578,0,0,0,0,0,0,137011575.49337503,100000002,100000002,100000002
PARA,NONE,False,128,0,0.0,Mix29,0.031233595666666666,0.03077545866666667,0.030021107666666668,9085828,0,0,0,0,0,0,182168523.42768753,93700787,92326376,90063323
PARA,NONE,False,64,0,0.0,Mix29,0.020260846,0.019883844,0.017696430666666665,10524184,0,0,0,0,0,0,172564108.184875,60782538,59651532,53089292
REGA,NONE,False,4096,0,0.0,Mix29,0.08714671994607918,0.08438674387623844,0.07622655397164213,0,0,0,0,0,0,0,104648740.6015,100000001,100000001,100000000
REGA,NONE,False,2048,0,0.0,Mix29,0.08714671994607918,0.08438674387623844,0.07622655397164213,0,0,0,0,0,0,0,104648740.6015,100000001,100000001,100000000
REGA,NONE,False,1024,0,0.0,Mix29,0.08714671994607918,0.08438674387623844,0.07622655397164213,0,0,0,0,0,0,0,104648740.6015,100000001,100000001,100000000
REGA,NONE,False,512,0,0.0,Mix29,0.08714671994607918,0.08438674387623844,0.07622655397164213,0,0,0,0,0,0,0,104648740.6015,100000001,100000001,100000000
REGA,NONE,False,256,0,0.0,Mix29,0.1059111192730926,0.10494372505090206,0.08823825801478134,0,0,0,0,0,0,0,92293267.21893752,100000001,100000001,100000000
REGA,NONE,False,128,0,0.0,Mix29,0.09930442997226493,0.10041662425194021,0.0787906754557413,0,0,0,0,0,0,0,100696410.93112502,100000001,100000001,100000000
REGA,NONE,False,64,0,0.0,Mix29,0.06355679294754715,0.06488276438116924,0.061270263384221285,0,0,0,0,0,0,0,120781352.45075001,100000001,100000003,100000000
RFM,NONE,False,4096,0,0.0,Mix29,0.08315497512980656,0.08045924595532904,0.07341665166923543,0,103097,0,0,0,0,0,107283906.62375002,100000001,100000001,100000000
RFM,NONE,False,2048,0,0.0,Mix29,0.08315497512980656,0.08045924595532904,0.07341665166923543,0,103097,0,0,0,0,0,107283906.62375002,100000001,100000001,100000000
RFM,NONE,False,1024,0,0.0,Mix29,0.08315497512980656,0.08045924595532904,0.07341665166923543,0,103097,0,0,0,0,0,107283906.62375002,100000001,100000001,100000000
RFM,NONE,False,512,0,0.0,Mix29,0.08159672252729333,0.07950745712796356,0.07241596874883655,0,138864,0,0,0,0,0,108330995.68381251,100000000,100000001,100000000
RFM,NONE,False,256,0,0.0,Mix29,0.07589695041774193,0.07363043736695693,0.06796467349056547,0,316016,0,0,0,0,0,113430355.41550002,100000003,100000003,100000000
RFM,NONE,False,128,0,0.0,Mix29,0.06576829941600454,0.06501743972520925,0.06119557718365546,0,668026,0,0,0,0,0,122655855.9183125,100000001,100000001,100000000
RFM,NONE,False,64,0,0.0,Mix29,0.049950498706623256,0.04938788899159594,0.04804015300523551,0,1541455,0,0,0,0,0,150784511.201625,100000001,100000003,100000000
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix29,0.08675392658088735,0.08434357024392744,0.0760831261746412,15984,0,0,0,0,0,0,104751675.71218751,100000002,100000001,100000000
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix29,0.08665343060945684,0.0840102629624537,0.07591991289167845,32040,0,0,0,0,0,0,104885760.3055,100000001,100000001,100000000
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix29,0.08600596264712056,0.0838863880352913,0.07583338765910837,63720,0,0,0,0,0,0,104802654.7416875,100000001,100000001,100000000
TWiCe-Ideal,NONE,False,512,0,0.0,Mix29,0.08524136279962244,0.0831630160326218,0.07507947759585368,127625,0,0,0,0,0,0,105485635.8651875,100000003,100000001,100000000
TWiCe-Ideal,NONE,False,256,0,0.0,Mix29,0.08308318571867715,0.08110635138672995,0.07324410695695431,305424,0,0,0,0,0,0,107093219.43112502,100000001,100000001,100000000
